interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
APOC3_LDLR	APOC3_LDLR	APOC3	APOC3	LDLR					celltalkdb_27400128		APOC3_LDLR
APOC3_LRP1	APOC3_LRP1	APOC3	APOC3	LRP1					celltalkdb_27400128		APOC3_LRP1
APOC3_LRP2	APOC3_LRP2	APOC3	APOC3	LRP2					celltalkdb_32196115		APOC3_LRP2
APOC3_SDC2	APOC3_SDC2	APOC3	APOC3	SDC2					celltalkdb_27400128		APOC3_SDC2
APOC3_TLR2	APOC3_TLR2	APOC3	APOC3	TLR2					celltalkdb_32196115		APOC3_TLR2
APOC4_VLDLR	APOC4_VLDLR	APOC4	APOC4	VLDLR					celltalkdb_10996355		APOC4_VLDLR
APOD_LEPR	APOD_LEPR	APOD	APOD	LEPR					celltalkdb_11344130		APOD_LEPR
APOE_ABCA1	APOE_ABCA1	APOE	APOE	ABCA1					celltalkdb_24814386		APOE_ABCA1
APOE_CHRNA4	APOE_CHRNA4	APOE	APOE	CHRNA4					celltalkdb_32196115		APOE_CHRNA4
APOE_LDLR	APOE_LDLR	APOE	APOE	LDLR					celltalkdb_11327878		APOE_LDLR
APOE_LRP1	APOE_LRP1	APOE	APOE	LRP1					celltalkdb_11421580		APOE_LRP1
APOE_LRP2	APOE_LRP2	APOE	APOE	LRP2					celltalkdb_16266282		APOE_LRP2
APOE_LRP4	APOE_LRP4	APOE	APOE	LRP4					celltalkdb_25688974		APOE_LRP4
APOE_LRP5	APOE_LRP5	APOE	APOE	LRP5					celltalkdb_9832610		APOE_LRP5
APOE_LRP6	APOE_LRP6	APOE	APOE	LRP6					celltalkdb_22461740		APOE_LRP6
APOE_LRP8	APOE_LRP8	APOE	APOE	LRP8					celltalkdb_12950167		APOE_LRP8
APOE_LSR	APOE_LSR	APOE	APOE	LSR					celltalkdb_7615497,29178324		APOE_LSR
APOE_SCARB1	APOE_SCARB1	APOE	APOE	SCARB1					celltalkdb_12138091		APOE_SCARB1
APOE_SDC2	APOE_SDC2	APOE	APOE	SDC2					celltalkdb_15583000		APOE_SDC2
APOE_SORL1	APOE_SORL1	APOE	APOE	SORL1					celltalkdb_11294867		APOE_SORL1
APOE_TREM2	APOE_TREM2	APOE	APOE	TREM2					celltalkdb_27477018		APOE_TREM2
APOE_VLDLR	APOE_VLDLR	APOE	APOE	VLDLR					celltalkdb_12870663		APOE_VLDLR
APP_ADRA2A	APP_ADRA2A	APP	APP	ADRA2A					celltalkdb_32196115		APP_ADRA2A
APP_AGER	APP_AGER	APP	APP	AGER					celltalkdb_26758977		APP_AGER
APP_APLP1	APP_APLP1	APP	APP	APLP1					celltalkdb_19126676		APP_APLP1
APP_APLP2	APP_APLP2	APP	APP	APLP2					celltalkdb_19126676		APP_APLP2
APP_CAV1	APP_CAV1	APP	APP	CAV1					celltalkdb_9553108		APP_CAV1
APP_CD74	APP_CD74	APP	APP	CD74					celltalkdb_19849849		APP_CD74
APP_DCC	APP_DCC	APP	APP	DCC					celltalkdb_22782894		APP_DCC
APP_FPR2	APP_FPR2	APP	APP	FPR2					celltalkdb_11316806		APP_FPR2
APP_GPC1	APP_GPC1	APP	APP	GPC1					celltalkdb_15084524		APP_GPC1
APP_GRM7	APP_GRM7	APP	APP	GRM7					celltalkdb_32196115		APP_GRM7
APP_LRP1	APP_LRP1	APP	APP	LRP1					celltalkdb_12212791		APP_LRP1
APP_LRP10	APP_LRP10	APP	APP	LRP10					celltalkdb_22734645		APP_LRP10
APP_LRP6	APP_LRP6	APP	APP	LRP6					celltalkdb_30232325		APP_LRP6
APP_MTNR1A	APP_MTNR1A	APP	APP	MTNR1A					celltalkdb_32196115		APP_MTNR1A
APP_NCSTN	APP_NCSTN	APP	APP	NCSTN					celltalkdb_10993067		APP_NCSTN
APP_NGFR	APP_NGFR	APP	APP	NGFR					celltalkdb_11756426		APP_NGFR
APP_NOTCH2	APP_NOTCH2	APP	APP	NOTCH2					celltalkdb_16118793		APP_NOTCH2
APP_PLD1	APP_PLD1	APP	APP	PLD1					celltalkdb_16797788		APP_PLD1
APP_PTGER2	APP_PTGER2	APP	APP	PTGER2					celltalkdb_24069330		APP_PTGER2
APP_RPSA	APP_RPSA	APP	APP	RPSA					celltalkdb_24990253		APP_RPSA
APP_SORL1	APP_SORL1	APP	APP	SORL1					celltalkdb_24833601		APP_SORL1
APP_TNFRSF21	APP_TNFRSF21	APP	APP	TNFRSF21					celltalkdb_19225519		APP_TNFRSF21
APP_TSPAN12	APP_TSPAN12	APP	APP	TSPAN12					celltalkdb_28066176		APP_TSPAN12
APP_TSPAN15	APP_TSPAN15	APP	APP	TSPAN15					celltalkdb_28066176		APP_TSPAN15
APP_VLDLR	APP_VLDLR	APP	APP	VLDLR					celltalkdb_22429478		APP_VLDLR
APRIO_AGRG6	APRIO_AGRG6	APRIO	APRIO	AGRG6					cellphonedb_uniprot;reactome;IUPHAR		APRIO_AGRG6
AREG_EGFR	AREG_EGFR	AREG	AREG	EGFR					celltalkdb_2466334, cellphonedb_uniprot		AREG_EGFR
AREG_ERBB3	AREG_ERBB3	AREG	AREG	ERBB3					celltalkdb_8702723		AREG_ERBB3
ARF1_CHRM3	ARF1_CHRM3	ARF1	ARF1	CHRM3					celltalkdb_12799371		ARF1_CHRM3
ARF1_INSR	ARF1_INSR	ARF1	ARF1	INSR					celltalkdb_9197239		ARF1_INSR
ARF1_PLD2	ARF1_PLD2	ARF1	ARF1	PLD2					celltalkdb_12519790		ARF1_PLD2
ARF4_EGFR	ARF4_EGFR	ARF4	ARF4	EGFR					celltalkdb_22004728,12446727		ARF4_EGFR
ARF6_PLD1	ARF6_PLD1	ARF6	ARF6	PLD1					celltalkdb_30944160		ARF6_PLD1
ARF6_SMAP1	ARF6_SMAP1	ARF6	ARF6	SMAP1					celltalkdb_15659652		ARF6_SMAP1
ARPC5_ADRB2	ARPC5_ADRB2	ARPC5	ARPC5	ADRB2					celltalkdb_32196115		ARPC5_ADRB2
ARPC5_LDLR	ARPC5_LDLR	ARPC5	ARPC5	LDLR					celltalkdb_32196115		ARPC5_LDLR
ARPC5_LRP2	ARPC5_LRP2	ARPC5	ARPC5	LRP2					celltalkdb_32196115		ARPC5_LRP2
ARTN_GFRA1	ARTN_GFRA1	ARTN	ARTN	GFRA1					celltalkdb_9883723		ARTN_GFRA1
ARTN_GFRA2	ARTN_GFRA2	ARTN	ARTN	GFRA2					celltalkdb_32196115		ARTN_GFRA2
ARTN_GFRA3	ARTN_GFRA3	ARTN	ARTN	GFRA3					celltalkdb_9883723		ARTN_GFRA3
ARTN_RET	ARTN_RET	ARTN	ARTN	RET					celltalkdb_9883723		ARTN_RET
ASIP_ATRN	ASIP_ATRN	ASIP	ASIP	ATRN					celltalkdb_11137996		ASIP_ATRN
ASIP_F11R	ASIP_F11R	ASIP	ASIP	F11R					celltalkdb_26198319,32196115		ASIP_F11R
ASIP_MC1R	ASIP_MC1R	ASIP	ASIP	MC1R					celltalkdb_12851328		ASIP_MC1R
ASIP_MC2R	ASIP_MC2R	ASIP	ASIP	MC2R					celltalkdb_9058374		ASIP_MC2R
ASIP_MC3R	ASIP_MC3R	ASIP	ASIP	MC3R					celltalkdb_9058374		ASIP_MC3R
ASIP_MC4R	ASIP_MC4R	ASIP	ASIP	MC4R					celltalkdb_9058374		ASIP_MC4R
ASIP_MC5R	ASIP_MC5R	ASIP	ASIP	MC5R					celltalkdb_9058374		ASIP_MC5R
ASIP_MGRN1	ASIP_MGRN1	ASIP	ASIP	MGRN1					celltalkdb_21460229		ASIP_MGRN1
ASIP_MSHR	ASIP_MSHR	ASIP	ASIP	MSHR					cellphonedb_uniprot		ASIP_MSHR
AVP_ADCYAP1R1	AVP_ADCYAP1R1	AVP	AVP	ADCYAP1R1					celltalkdb_32196115		AVP_ADCYAP1R1
AVP_ADRB2	AVP_ADRB2	AVP	AVP	ADRB2					celltalkdb_32196115		AVP_ADRB2
AVP_ADRB3	AVP_ADRB3	AVP	AVP	ADRB3					celltalkdb_32196115		AVP_ADRB3
AVP_AVPR1A	AVP_AVPR1A	AVP	AVP	AVPR1A					celltalkdb_1560825		AVP_AVPR1A
AVP_AVPR1B	AVP_AVPR1B	AVP	AVP	AVPR1B					celltalkdb_7929452		AVP_AVPR1B
AVP_AVPR2	AVP_AVPR2	AVP	AVP	AVPR2					celltalkdb_9884074		AVP_AVPR2
AVP_GPR20	AVP_GPR20	AVP	AVP	GPR20					celltalkdb_32196115		AVP_GPR20
AVP_GPR84	AVP_GPR84	AVP	AVP	GPR84					celltalkdb_32196115		AVP_GPR84
AVP_LDLR	AVP_LDLR	AVP	AVP	LDLR					celltalkdb_32196115		AVP_LDLR
AVP_LRP2	AVP_LRP2	AVP	AVP	LRP2					celltalkdb_32196115		AVP_LRP2
AVP_OXTR	AVP_OXTR	AVP	AVP	OXTR					celltalkdb_12446593		AVP_OXTR
AVP_PTH1R	AVP_PTH1R	AVP	AVP	PTH1R					celltalkdb_32196115		AVP_PTH1R
AVP_RAMP2	AVP_RAMP2	AVP	AVP	RAMP2					celltalkdb_32196115		AVP_RAMP2
AVP_RAMP3	AVP_RAMP3	AVP	AVP	RAMP3					celltalkdb_32196115		AVP_RAMP3
AVP_TSHR	AVP_TSHR	AVP	AVP	TSHR					celltalkdb_32196115		AVP_TSHR
AVP_VIPR1	AVP_VIPR1	AVP	AVP	VIPR1					celltalkdb_32196115		AVP_VIPR1
AZGP1_ITGAV	AZGP1_ITGAV	AZGP1	AZGP1	ITGAV					celltalkdb_9813179		AZGP1_ITGAV
B2M_CD1A	B2M_CD1A	B2M	B2M	CD1A					celltalkdb_12833155		B2M_CD1A
B2M_CD1B	B2M_CD1B	B2M	B2M	CD1B					celltalkdb_12118248		B2M_CD1B
B2M_CD247	B2M_CD247	B2M	B2M	CD247					celltalkdb_32196115		B2M_CD247
B2M_CD3D	B2M_CD3D	B2M	B2M	CD3D					celltalkdb_32196115		B2M_CD3D
B2M_CD3G	B2M_CD3G	B2M	B2M	CD3G					celltalkdb_32196115		B2M_CD3G
B2M_HFE	B2M_HFE	B2M	B2M	HFE					celltalkdb_10791995		B2M_HFE
B2M_HLA-F	B2M_HLA-F	B2M	B2M	HLA-F					celltalkdb_11169396		B2M_HLA-F
B2M_KIR2DL1	B2M_KIR2DL1	B2M	B2M	KIR2DL1					celltalkdb_32196115		B2M_KIR2DL1
B2M_KIR2DL3	B2M_KIR2DL3	B2M	B2M	KIR2DL3					celltalkdb_32196115		B2M_KIR2DL3
B2M_KIR3DL1	B2M_KIR3DL1	B2M	B2M	KIR3DL1					celltalkdb_32196115		B2M_KIR3DL1
B2M_KLRC1	B2M_KLRC1	B2M	B2M	KLRC1					celltalkdb_32196115		B2M_KLRC1
B2M_KLRC2	B2M_KLRC2	B2M	B2M	KLRC2					celltalkdb_32196115		B2M_KLRC2
B2M_KLRD1	B2M_KLRD1	B2M	B2M	KLRD1					celltalkdb_32196115		B2M_KLRD1
B2M_LILRB1	B2M_LILRB1	B2M	B2M	LILRB1					celltalkdb_12897781		B2M_LILRB1
B2M_LILRB2	B2M_LILRB2	B2M	B2M	LILRB2					celltalkdb_32196115		B2M_LILRB2
B2M_TFRC	B2M_TFRC	B2M	B2M	TFRC					celltalkdb_32196115		B2M_TFRC
BAG6_NCTR3	BAG6_NCTR3	BAG6	BAG6	NCTR3					cellphonedb_activating_interaction_from_uniprot		BAG6_NCTR3
BCAN_EGFR	BCAN_EGFR	BCAN	BCAN	EGFR					celltalkdb_32196115		BCAN_EGFR
BCAN_NRCAM	BCAN_NRCAM	BCAN	BCAN	NRCAM					celltalkdb_32196115		BCAN_NRCAM
BDNF_BEX3	BDNF_BEX3	BDNF	BDNF	BEX3					celltalkdb_10764727		BDNF_BEX3
BDNF_DRD4	BDNF_DRD4	BDNF	BDNF	DRD4					celltalkdb_32196115		BDNF_DRD4
BDNF_NGFR	BDNF_NGFR	BDNF	BDNF	NGFR					celltalkdb_29450725,10200483		BDNF_NGFR
BDNF_NTRK2	BDNF_NTRK2	BDNF	BDNF	NTRK2					celltalkdb_7644540, cellphonedb_uniprot		BDNF_NTRK2
BDNF_SORT	BDNF_SORT	BDNF	BDNF	SORT					cellphonedb_uniprot		BDNF_SORT
BDNF_SORT1	BDNF_SORT1	BDNF	BDNF	SORT1					celltalkdb_15987945		BDNF_SORT1
BDNF_TNR16	BDNF_TNR16	BDNF	BDNF	TNR16					cellphonedb_uniprot		BDNF_TNR16
BGN_LY96	BGN_LY96	BGN	BGN	LY96					celltalkdb_32196115		BGN_LY96
BGN_TLR1	BGN_TLR1	BGN	BGN	TLR1					celltalkdb_32196115		BGN_TLR1
BGN_TLR2	BGN_TLR2	BGN	BGN	TLR2					celltalkdb_16025156		BGN_TLR2
BGN_TLR4	BGN_TLR4	BGN	BGN	TLR4					celltalkdb_16025156		BGN_TLR4
BMP10_ACVR2A	BMP10_ACVR2A	BMP10	BMP10	ACVR2A					celltalkdb_16049014		BMP10_ACVR2A
BMP10_ACVRL1	BMP10_ACVRL1	BMP10	BMP10	ACVRL1					celltalkdb_17068149		BMP10_ACVRL1
BMP10_BMPR1A	BMP10_BMPR1A	BMP10	BMP10	BMPR1A					celltalkdb_16049014,28646109		BMP10_BMPR1A
BMP10_BMPR1B	BMP10_BMPR1B	BMP10	BMP10	BMPR1B					celltalkdb_15621726		BMP10_BMPR1B
BMP10_BMPR2	BMP10_BMPR2	BMP10	BMP10	BMPR2					celltalkdb_15621726		BMP10_BMPR2
BMP10_ENG	BMP10_ENG	BMP10	BMP10	ENG					celltalkdb_21737454		BMP10_ENG
BMP15_ACVR2A	BMP15_ACVR2A	BMP15	BMP15	ACVR2A					celltalkdb_26198319		BMP15_ACVR2A
BMP15_BMPR1A	BMP15_BMPR1A	BMP15	BMP15	BMPR1A					celltalkdb_24140593,15621726		BMP15_BMPR1A
BMP15_BMPR1B	BMP15_BMPR1B	BMP15	BMP15	BMPR1B					celltalkdb_15621726		BMP15_BMPR1B
BMP15_BMPR2	BMP15_BMPR2	BMP15	BMP15	BMPR2					celltalkdb_15621726		BMP15_BMPR2
BMP1_BMPR1A	BMP1_BMPR1A	BMP1	BMP1	BMPR1A					celltalkdb_15621726		BMP1_BMPR1A
BMP1_BMPR1B	BMP1_BMPR1B	BMP1	BMP1	BMPR1B					celltalkdb_15621726		BMP1_BMPR1B
BMP1_BMPR2	BMP1_BMPR2	BMP1	BMP1	BMPR2					celltalkdb_15621726		BMP1_BMPR2
BMP2_ACVR1	BMP2_ACVR1	BMP2	BMP2	ACVR1					celltalkdb_28977600		BMP2_ACVR1
BMP2_ACVR2A	BMP2_ACVR2A	BMP2	BMP2	ACVR2A					celltalkdb_21702718		BMP2_ACVR2A
BMP2_ACVR2B	BMP2_ACVR2B	BMP2	BMP2	ACVR2B					celltalkdb_20385559		BMP2_ACVR2B
BMP2_BMPR1A	BMP2_BMPR1A	BMP2	BMP2	BMPR1A					celltalkdb_15621726		BMP2_BMPR1A
BMP2_BMPR1B	BMP2_BMPR1B	BMP2	BMP2	BMPR1B					celltalkdb_7811286,15621726		BMP2_BMPR1B
BMP2_BMPR2	BMP2_BMPR2	BMP2	BMP2	BMPR2					celltalkdb_11263668,15621726		BMP2_BMPR2
BMP2_ENG	BMP2_ENG	BMP2	BMP2	ENG					celltalkdb_9872992		BMP2_ENG
BMP2_GPC1	BMP2_GPC1	BMP2	BMP2	GPC1					celltalkdb_23624389		BMP2_GPC1
BMP2_HJV	BMP2_HJV	BMP2	BMP2	HJV					celltalkdb_18287331		BMP2_HJV
BMP2_SMO	BMP2_SMO	BMP2	BMP2	SMO					celltalkdb_32103204		BMP2_SMO
BMP3_ACVR2B	BMP3_ACVR2B	BMP3	BMP3	ACVR2B					celltalkdb_22074949		BMP3_ACVR2B
BMP3_BMPR1A	BMP3_BMPR1A	BMP3	BMP3	BMPR1A					celltalkdb_11263666,15621726		BMP3_BMPR1A
BMP3_BMPR1B	BMP3_BMPR1B	BMP3	BMP3	BMPR1B					celltalkdb_11263666,15621726		BMP3_BMPR1B
BMP3_BMPR2	BMP3_BMPR2	BMP3	BMP3	BMPR2					celltalkdb_11263666,15621726		BMP3_BMPR2
BMP4_BMPR1A	BMP4_BMPR1A	BMP4	BMP4	BMPR1A					celltalkdb_8006002,15621726		BMP4_BMPR1A
BMP4_BMPR1B	BMP4_BMPR1B	BMP4	BMP4	BMPR1B					celltalkdb_8006002,15621726		BMP4_BMPR1B
BMP4_BMPR2	BMP4_BMPR2	BMP4	BMP4	BMPR2					celltalkdb_7673243,15621726		BMP4_BMPR2
BMP4_HJV	BMP4_HJV	BMP4	BMP4	HJV					celltalkdb_18326817		BMP4_HJV
BMP4_LRP6	BMP4_LRP6	BMP4	BMP4	LRP6					celltalkdb_19553665		BMP4_LRP6
BMP5_BMPR1A	BMP5_BMPR1A	BMP5	BMP5	BMPR1A					celltalkdb_11580864,15621726		BMP5_BMPR1A
BMP5_BMPR1B	BMP5_BMPR1B	BMP5	BMP5	BMPR1B					celltalkdb_32196115,15621726		BMP5_BMPR1B
BMP5_BMPR2	BMP5_BMPR2	BMP5	BMP5	BMPR2					celltalkdb_32196115,15621726		BMP5_BMPR2
BMP5_HJV	BMP5_HJV	BMP5	BMP5	HJV					celltalkdb_23029472		BMP5_HJV
BMP6_ACVR1	BMP6_ACVR1	BMP6	BMP6	ACVR1					celltalkdb_12297674		BMP6_ACVR1
BMP6_ACVR2A	BMP6_ACVR2A	BMP6	BMP6	ACVR2A					celltalkdb_10504300		BMP6_ACVR2A
BMP6_BMPR1A	BMP6_BMPR1A	BMP6	BMP6	BMPR1A					celltalkdb_10504300,15621726		BMP6_BMPR1A
BMP6_BMPR1B	BMP6_BMPR1B	BMP6	BMP6	BMPR1B					celltalkdb_10504300,15621726		BMP6_BMPR1B
BMP6_BMPR2	BMP6_BMPR2	BMP6	BMP6	BMPR2					celltalkdb_11401330,15621726		BMP6_BMPR2
BMP6_HJV	BMP6_HJV	BMP6	BMP6	HJV					celltalkdb_23029472		BMP6_HJV
BMP7_ACVR1	BMP7_ACVR1	BMP7	BMP7	ACVR1					celltalkdb_31619522		BMP7_ACVR1
BMP7_ACVR2A	BMP7_ACVR2A	BMP7	BMP7	ACVR2A					celltalkdb_7790373		BMP7_ACVR2A
BMP7_ACVR2B	BMP7_ACVR2B	BMP7	BMP7	ACVR2B					celltalkdb_9748228		BMP7_ACVR2B
BMP7_BMPR1A	BMP7_BMPR1A	BMP7	BMP7	BMPR1A					celltalkdb_7791754,15621726		BMP7_BMPR1A
BMP7_BMPR1B	BMP7_BMPR1B	BMP7	BMP7	BMPR1B					celltalkdb_15621726		BMP7_BMPR1B
BMP7_BMPR2	BMP7_BMPR2	BMP7	BMP7	BMPR2					celltalkdb_7791754,15621726		BMP7_BMPR2
BMP7_ENG	BMP7_ENG	BMP7	BMP7	ENG					celltalkdb_9872992		BMP7_ENG
BMP8A_BMPR1A	BMP8A_BMPR1A	BMP8A	BMP8A	BMPR1A					celltalkdb_28465413,15621726		BMP8A_BMPR1A
BMP8A_BMPR1B	BMP8A_BMPR1B	BMP8A	BMP8A	BMPR1B					celltalkdb_15621726		BMP8A_BMPR1B
BMP8A_BMPR2	BMP8A_BMPR2	BMP8A	BMP8A	BMPR2					celltalkdb_28465413,15621726		BMP8A_BMPR2
BMP8B_BMPR1A	BMP8B_BMPR1A	BMP8B	BMP8B	BMPR1A					celltalkdb_32196115,15621726		BMP8B_BMPR1A
BMP8B_BMPR1B	BMP8B_BMPR1B	BMP8B	BMP8B	BMPR1B					celltalkdb_32196115,15621726		BMP8B_BMPR1B
BMP8B_BMPR2	BMP8B_BMPR2	BMP8B	BMP8B	BMPR2					celltalkdb_32196115,15621726		BMP8B_BMPR2
BMP8B_PLAUR	BMP8B_PLAUR	BMP8B	BMP8B	PLAUR					celltalkdb_32103204		BMP8B_PLAUR
BSG_SELE	BSG_SELE	BSG	BSG	SELE					celltalkdb_19443639		BSG_SELE
BST1_CAV1	BST1_CAV1	BST1	BST1	CAV1					celltalkdb_11866528		BST1_CAV1
BST2_LILRA4	BST2_LILRA4	BST2	BST2	LILRA4					celltalkdb_19564354		BST2_LILRA4
BST2_LIRA4	BST2_LIRA4	BST2	BST2	LIRA4					cellphonedb_PMID:19564354		BST2_LIRA4
BTC_EGFR	BTC_EGFR	BTC	BTC	EGFR					celltalkdb_8144591, cellphonedb_uniprot		BTC_EGFR
BTC_ERBB2	BTC_ERBB2	BTC	BTC	ERBB2					celltalkdb_9662041		BTC_ERBB2
BTC_ERBB3	BTC_ERBB3	BTC	BTC	ERBB3					celltalkdb_9312020, cellphonedb_uniprot		BTC_ERBB3
BTC_ERBB4	BTC_ERBB4	BTC	BTC	ERBB4					celltalkdb_10214951, cellphonedb_uniprot		BTC_ERBB4
BTLA_CD247	BTLA_CD247	BTLA	BTLA	CD247					celltalkdb_32196115		BTLA_CD247
BTLA_CD79A	BTLA_CD79A	BTLA	BTLA	CD79A					celltalkdb_19155498		BTLA_CD79A
BTLA_TNFRSF14	BTLA_TNFRSF14	BTLA	BTLA	TNFRSF14					celltalkdb_22437870		BTLA_TNFRSF14
BTLA_TNR14	BTLA_TNR14	BTLA	BTLA	TNR14					cellphonedb_PMID:31204070;uniprot		BTLA_TNR14
BTLA_VTCN1	BTLA_VTCN1	BTLA	BTLA	VTCN1					celltalkdb_12796776		BTLA_VTCN1
BY55_TNR14	BY55_TNR14	BY55	BY55	TNR14					cellphonedb_PMID:21959263		BY55_TNR14
C1QA_CD93	C1QA_CD93	C1QA	C1QA	CD93					celltalkdb_9476117		C1QA_CD93
C1QA_CR1	C1QA_CR1	C1QA	C1QA	CR1					celltalkdb_10528211		C1QA_CR1
C1QA_CSPG4	C1QA_CSPG4	C1QA	C1QA	CSPG4					celltalkdb_9013976		C1QA_CSPG4
C1QB_C1QBP	C1QB_C1QBP	C1QB	C1QB	C1QBP					celltalkdb_31744753		C1QB_C1QBP
C1QB_LRP1	C1QB_LRP1	C1QB	C1QB	LRP1					celltalkdb_11560994		C1QB_LRP1
C1QL2_AGRB3	C1QL2_AGRB3	C1QL2	C1QL2	AGRB3					cellphonedb_uniprot;reactome;IUPHAR		C1QL2_AGRB3
C1QL3_AGRB3	C1QL3_AGRB3	C1QL3	C1QL3	AGRB3					cellphonedb_uniprot;reactome;IUPHAR		C1QL3_AGRB3
C1QL4_AGRB3	C1QL4_AGRB3	C1QL4	C1QL4	AGRB3					cellphonedb_uniprot;reactome;IUPHAR		C1QL4_AGRB3
C1QR1_INGR1	C1QR1_INGR1	C1QR1	C1QR1	INGR1					cellphonedb_Shilts screen - VALIDATED		C1QR1_INGR1
C1QRF_AGRB3	C1QRF_AGRB3	C1QRF	C1QRF	AGRB3					cellphonedb_uniprot;reactome;IUPHAR		C1QRF_AGRB3
C1QTNF1_AVPR2	C1QTNF1_AVPR2	C1QTNF1	C1QTNF1	AVPR2					celltalkdb_12409230		C1QTNF1_AVPR2
C1QTNF5_MFRP	C1QTNF5_MFRP	C1QTNF5	C1QTNF5	MFRP					celltalkdb_21810984		C1QTNF5_MFRP
C3_ADRA2A	C3_ADRA2A	C3	C3	ADRA2A					celltalkdb_32196115		C3_ADRA2A
C3_C3AR1	C3_C3AR1	C3	C3	C3AR1					celltalkdb_11342658		C3_C3AR1
C3_C5AR2	C3_C5AR2	C3	C3	C5AR2					celltalkdb_11773063		C3_C5AR2
C3_CD19	C3_CD19	C3	C3	CD19					celltalkdb_15454921		C3_CD19
C3_CD46	C3_CD46	C3	C3	CD46					celltalkdb_1717583		C3_CD46
C3_CD81	C3_CD81	C3	C3	CD81					celltalkdb_15886112		C3_CD81
C3_CR1	C3_CR1	C3	C3	CR1					celltalkdb_9988761		C3_CR1
C3_CR2	C3_CR2	C3	C3	CR2					celltalkdb_17434528		C3_CR2
C3_GRM7	C3_GRM7	C3	C3	GRM7					celltalkdb_32196115		C3_GRM7
C3_IFITM1	C3_IFITM1	C3	C3	IFITM1					celltalkdb_32196115		C3_IFITM1
C3_ITGAM	C3_ITGAM	C3	C3	ITGAM					celltalkdb_26293614		C3_ITGAM
C3_ITGAX	C3_ITGAX	C3	C3	ITGAX					celltalkdb_16857732		C3_ITGAX
C3_ITGB2	C3_ITGB2	C3	C3	ITGB2					celltalkdb_26293614		C3_ITGB2
C3_LRP1	C3_LRP1	C3	C3	LRP1					celltalkdb_10608878		C3_LRP1
C3_MTNR1A	C3_MTNR1A	C3	C3	MTNR1A					celltalkdb_32196115		C3_MTNR1A
C4A_C3AR1	C4A_C3AR1	C4A	C4A	C3AR1					celltalkdb_9725198		C4A_C3AR1
C4A_C5AR2	C4A_C5AR2	C4A	C4A	C5AR2					celltalkdb_11773063		C4A_C5AR2
C4A_CR1	C4A_CR1	C4A	C4A	CR1					celltalkdb_8422437		C4A_CR1
C4BPA_BMPR2	C4BPA_BMPR2	C4BPA	C4BPA	BMPR2					celltalkdb_15188402		C4BPA_BMPR2
C4BPA_CD40	C4BPA_CD40	C4BPA	C4BPA	CD40					celltalkdb_12818164		C4BPA_CD40
C4BPA_LRP1	C4BPA_LRP1	C4BPA	C4BPA	LRP1					celltalkdb_11705989		C4BPA_LRP1
C4B_CD46	C4B_CD46	C4B	C4B	CD46					celltalkdb_1717583		C4B_CD46
C4B_CR1	C4B_CR1	C4B	C4B	CR1					celltalkdb_10528211		C4B_CR1
C5_ADRA2A	C5_ADRA2A	C5	C5	ADRA2A					celltalkdb_32196115		C5_ADRA2A
C5_C5AR1	C5_C5AR1	C5	C5	C5AR1					celltalkdb_1847994		C5_C5AR1
C5_C5AR2	C5_C5AR2	C5	C5	C5AR2					celltalkdb_11773063		C5_C5AR2
C5_GRM7	C5_GRM7	C5	C5	GRM7					celltalkdb_32196115		C5_GRM7
C5_MTNR1A	C5_MTNR1A	C5	C5	MTNR1A					celltalkdb_32196115		C5_MTNR1A
CADH1_KLRG1	CADH1_KLRG1	CADH1	CADH1	KLRG1					cellphonedb_PMC3030123		CADH1_KLRG1
CADH2_CADH2	CADH2_CADH2	CADH2	CADH2	CADH2					cellphonedb_uniprot		CADH2_CADH2
CADH2_FCER2	CADH2_FCER2	CADH2	CADH2	FCER2					cellphonedb_Shilts screen - VALIDATED		CADH2_FCER2
CADH3_CADH3	CADH3_CADH3	CADH3	CADH3	CADH3					cellphonedb_uniprot		CADH3_CADH3
CADH5_CADH5	CADH5_CADH5	CADH5	CADH5	CADH5					cellphonedb_uniprot		CADH5_CADH5
CADH6_CADH6	CADH6_CADH6	CADH6	CADH6	CADH6					cellphonedb_uniprot		CADH6_CADH6
CADH7_CADH7	CADH7_CADH7	CADH7	CADH7	CADH7					cellphonedb_uniprot		CADH7_CADH7
CADM1_CADM1	CADM1_CADM1	CADM1	CADM1	CADM1					cellphonedb_PMID:24503895		CADM1_CADM1
CADM1_PVRL3	CADM1_PVRL3	CADM1	CADM1	PVRL3					cellphonedb_uniprot		CADM1_PVRL3
CADM3_CADM1	CADM3_CADM1	CADM3	CADM3	CADM1					cellphonedb_uniprot		CADM3_CADM1
CADM3_CADM4	CADM3_CADM4	CADM3	CADM3	CADM4					cellphonedb_uniprot		CADM3_CADM4
CADM3_E41L1	CADM3_E41L1	CADM3	CADM3	E41L1					cellphonedb_uniprot		CADM3_E41L1
CADM3_PVRL3	CADM3_PVRL3	CADM3	CADM3	PVRL3					cellphonedb_uniprot		CADM3_PVRL3
CALCA_ADCYAP1R1	CALCA_ADCYAP1R1	CALCA	CALCA	ADCYAP1R1					celltalkdb_32196115		CALCA_ADCYAP1R1
CALCA_ADRB2	CALCA_ADRB2	CALCA	CALCA	ADRB2					celltalkdb_32196115		CALCA_ADRB2
