interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
BMP10_ACVRL1	BMP10_ACVRL1	BMP10	Bmp10	Acvrl1					celltalkdb_17068149		Bmp10_Acvrl1
BMP10_ALK	BMP10_ALK	BMP10	Bmp10	Alk					celltalkdb_24053899		Bmp10_Alk
BMP10_BMPR1A	BMP10_BMPR1A	BMP10	Bmp10	Bmpr1a					celltalkdb_15621726		Bmp10_Bmpr1a
BMP10_BMPR1B	BMP10_BMPR1B	BMP10	Bmp10	Bmpr1b					celltalkdb_15621726		Bmp10_Bmpr1b
BMP10_BMPR2	BMP10_BMPR2	BMP10	Bmp10	Bmpr2					celltalkdb_16603567		Bmp10_Bmpr2
BMP10_ENG	BMP10_ENG	BMP10	Bmp10	Eng					celltalkdb_21737454		Bmp10_Eng
BMP10_TGFBR1	BMP10_TGFBR1	BMP10	Bmp10	Tgfbr1					celltalkdb_17068149		Bmp10_Tgfbr1
BMP15_ACVR1B	BMP15_ACVR1B	BMP15	Bmp15	Acvr1b					celltalkdb_23382188		Bmp15_Acvr1b
BMP15_ACVR1C	BMP15_ACVR1C	BMP15	Bmp15	Acvr1c					celltalkdb_18633140		Bmp15_Acvr1c
BMP15_BMPR1A	BMP15_BMPR1A	BMP15	Bmp15	Bmpr1a					celltalkdb_15621726		Bmp15_Bmpr1a
BMP15_BMPR1B	BMP15_BMPR1B	BMP15	Bmp15	Bmpr1b					celltalkdb_23382188,23782946		Bmp15_Bmpr1b
BMP15_BMPR2	BMP15_BMPR2	BMP15	Bmp15	Bmpr2					celltalkdb_18633140,22294741		Bmp15_Bmpr2
BMP15_TGFBR1	BMP15_TGFBR1	BMP15	Bmp15	Tgfbr1					celltalkdb_18633140,23382188		Bmp15_Tgfbr1
BMP2_ACVR1	BMP2_ACVR1	BMP2	Bmp2	Acvr1					celltalkdb_17293449		Bmp2_Acvr1
BMP2_ACVR2A	BMP2_ACVR2A	BMP2	Bmp2	Acvr2a					celltalkdb_24337809,18326817		Bmp2_Acvr2a
BMP2_ACVR2B	BMP2_ACVR2B	BMP2	Bmp2	Acvr2b					celltalkdb_20385559		Bmp2_Acvr2b
BMP2_BMPR1A	BMP2_BMPR1A	BMP2	Bmp2	Bmpr1a					celltalkdb_10712517,19211807		Bmp2_Bmpr1a
BMP2_BMPR1B	BMP2_BMPR1B	BMP2	Bmp2	Bmpr1b					celltalkdb_10712517		Bmp2_Bmpr1b
BMP2_BMPR2	BMP2_BMPR2	BMP2	Bmp2	Bmpr2					celltalkdb_10712517		Bmp2_Bmpr2
BMP2_HJV	BMP2_HJV	BMP2	Bmp2	Hjv					celltalkdb_18997172		Bmp2_Hjv
BMP2_TGFBR3	BMP2_TGFBR3	BMP2	Bmp2	Tgfbr3					celltalkdb_22237159		Bmp2_Tgfbr3
BMP3_ACVR2A	BMP3_ACVR2A	BMP3	Bmp3	Acvr2a					celltalkdb_17924656		Bmp3_Acvr2a
BMP3_ACVR2B	BMP3_ACVR2B	BMP3	Bmp3	Acvr2b					celltalkdb_17924656		Bmp3_Acvr2b
BMP4_ACVR2A	BMP4_ACVR2A	BMP4	Bmp4	Acvr2a					celltalkdb_17472960		Bmp4_Acvr2a
BMP4_BMPR1A	BMP4_BMPR1A	BMP4	Bmp4	Bmpr1a					celltalkdb_7750489		Bmp4_Bmpr1a
BMP4_BMPR1B	BMP4_BMPR1B	BMP4	Bmp4	Bmpr1b					celltalkdb_7750489		Bmp4_Bmpr1b
BMP4_BMPR2	BMP4_BMPR2	BMP4	Bmp4	Bmpr2					celltalkdb_17472960		Bmp4_Bmpr2
BMP4_HJV	BMP4_HJV	BMP4	Bmp4	Hjv					celltalkdb_18997172		Bmp4_Hjv
BMP4_MUSK	BMP4_MUSK	BMP4	Bmp4	Musk					celltalkdb_27601729		Bmp4_Musk
BMP5_BMPR1A	BMP5_BMPR1A	BMP5	Bmp5	Bmpr1a					celltalkdb_15621726		Bmp5_Bmpr1a
BMP5_BMPR1B	BMP5_BMPR1B	BMP5	Bmp5	Bmpr1b					celltalkdb_15621726		Bmp5_Bmpr1b
BMP5_BMPR2	BMP5_BMPR2	BMP5	Bmp5	Bmpr2					celltalkdb_15621726		Bmp5_Bmpr2
BMP6_ACVR1	BMP6_ACVR1	BMP6	Bmp6	Acvr1					celltalkdb_10504300,27713089		Bmp6_Acvr1
BMP6_ACVR2B	BMP6_ACVR2B	BMP6	Bmp6	Acvr2b					celltalkdb_23433114		Bmp6_Acvr2b
BMP6_BMPR1A	BMP6_BMPR1A	BMP6	Bmp6	Bmpr1a					celltalkdb_23433114		Bmp6_Bmpr1a
BMP6_BMPR1B	BMP6_BMPR1B	BMP6	Bmp6	Bmpr1b					celltalkdb_23433114		Bmp6_Bmpr1b
BMP6_BMPR2	BMP6_BMPR2	BMP6	Bmp6	Bmpr2					celltalkdb_23433114		Bmp6_Bmpr2
BMP6_HJV	BMP6_HJV	BMP6	Bmp6	Hjv					celltalkdb_29021231		Bmp6_Hjv
BMP7_ACVR1	BMP7_ACVR1	BMP7	Bmp7	Acvr1					celltalkdb_11044210		Bmp7_Acvr1
BMP7_ACVR2A	BMP7_ACVR2A	BMP7	Bmp7	Acvr2a					celltalkdb_7790373		Bmp7_Acvr2a
BMP7_ACVR2B	BMP7_ACVR2B	BMP7	Bmp7	Acvr2b					celltalkdb_20385559,18621057		Bmp7_Acvr2b
BMP7_ACVRL1	BMP7_ACVRL1	BMP7	Bmp7	Acvrl1					celltalkdb_15851468		Bmp7_Acvrl1
BMP7_BMPR1A	BMP7_BMPR1A	BMP7	Bmp7	Bmpr1a					celltalkdb_7750489,8006002		Bmp7_Bmpr1a
BMP7_BMPR1B	BMP7_BMPR1B	BMP7	Bmp7	Bmpr1b					celltalkdb_12364567,8006002		Bmp7_Bmpr1b
BMP7_BMPR2	BMP7_BMPR2	BMP7	Bmp7	Bmpr2					celltalkdb_11044210		Bmp7_Bmpr2
BMP8A_ACVR2A	BMP8A_ACVR2A	BMP8A	Bmp8a	Acvr2a					celltalkdb_28465413		Bmp8a_Acvr2a
BMP8A_ACVR2B	BMP8A_ACVR2B	BMP8A	Bmp8a	Acvr2b					celltalkdb_28465413		Bmp8a_Acvr2b
BMP8A_BMPR1A	BMP8A_BMPR1A	BMP8A	Bmp8a	Bmpr1a					celltalkdb_28465413		Bmp8a_Bmpr1a
BMP8A_BMPR2	BMP8A_BMPR2	BMP8A	Bmp8a	Bmpr2					celltalkdb_28465413		Bmp8a_Bmpr2
BMP8A_TGFBR1	BMP8A_TGFBR1	BMP8A	Bmp8a	Tgfbr1					celltalkdb_28465413		Bmp8a_Tgfbr1
BMP8A_TGFBR2	BMP8A_TGFBR2	BMP8A	Bmp8a	Tgfbr2					celltalkdb_28465413		Bmp8a_Tgfbr2
BMP8B_ACVR2A	BMP8B_ACVR2A	BMP8B	Bmp8b	Acvr2a					celltalkdb_28465413		Bmp8b_Acvr2a
BMP8B_ACVR2B	BMP8B_ACVR2B	BMP8B	Bmp8b	Acvr2b					celltalkdb_28465413		Bmp8b_Acvr2b
BMP8B_BMPR1A	BMP8B_BMPR1A	BMP8B	Bmp8b	Bmpr1a					celltalkdb_28465413		Bmp8b_Bmpr1a
BMP8B_BMPR1B	BMP8B_BMPR1B	BMP8B	Bmp8b	Bmpr1b					celltalkdb_15621726		Bmp8b_Bmpr1b
BMP8B_BMPR2	BMP8B_BMPR2	BMP8B	Bmp8b	Bmpr2					celltalkdb_28465413		Bmp8b_Bmpr2
BMP8B_TGFBR2	BMP8B_TGFBR2	BMP8B	Bmp8b	Tgfbr2					celltalkdb_28465413		Bmp8b_Tgfbr2
BSG_CAV1	BSG_CAV1	BSG	Bsg	Cav1					celltalkdb_20674741,15201341		Bsg_Cav1
BSG_CD44	BSG_CD44	BSG	Bsg	Cd44					celltalkdb_26684586		Bsg_Cd44
BSG_ITGB2	BSG_ITGB2	BSG	Bsg	Itgb2					celltalkdb_17996943		Bsg_Itgb2
BSG_SELE	BSG_SELE	BSG	Bsg	Sele					celltalkdb_23135911		Bsg_Sele
BSG_SLC16A1	BSG_SLC16A1	BSG	Bsg	Slc16a1					celltalkdb_22131303		Bsg_Slc16a1
BSG_SLC16A7	BSG_SLC16A7	BSG	Bsg	Slc16a7					celltalkdb_26208397		Bsg_Slc16a7
BSG_SPN	BSG_SPN	BSG	Bsg	Spn					celltalkdb_17996943		Bsg_Spn
Bst2_Lilra4	Bst2_Lilra4	BST2	Bst2	Lilra4					cellphonedb_PMID:19564354		Bst2_Lira4
BTC_EGFR	BTC_EGFR	BTC	Btc	Egfr					celltalkdb_27635238, cellphonedb_uniprot		Btc_Egfr
BTC_ERBB2	BTC_ERBB2	BTC	Btc	Erbb2					celltalkdb_24440602		Btc_Erbb2
BTC_ERBB3	BTC_ERBB3	BTC	Btc	Erbb3					cellphonedb_uniprot		Btc_Erbb3
BTC_ERBB4	BTC_ERBB4	BTC	Btc	Erbb4					celltalkdb_24440602, cellphonedb_uniprot		Btc_Erbb4
BTLA_TNFRSF14	BTLA_TNFRSF14	BTLA	Btla	Tnfrsf14					celltalkdb_22437870,19915044		Btla_Tnfrsf14
Btla_Tnfrsf14	Btla_Tnfrsf14	BTLA	Btla	Tnfrsf14					cellphonedb_PMID:31204070;uniprot		Btla_Tnr14
Cd160_Tnfrsf14	Cd160_Tnfrsf14	Cd160	Cd160	Tnfrsf14					cellphonedb_PMID:21959263		By55_Tnr14
C1QA_CD93	C1QA_CD93	C1QA	C1qa	Cd93					celltalkdb_10904115		C1qa_Cd93
C1ql2_Adgrb3	C1ql2_Adgrb3	C1QL2	C1ql2	Adgrb3					cellphonedb_uniprot;reactome;IUPHAR		C1ql2_Agrb3
C1ql3_Adgrb3	C1ql3_Adgrb3	C1QL3	C1ql3	Adgrb3					cellphonedb_uniprot;reactome;IUPHAR		C1ql3_Agrb3
C1ql4_Adgrb3	C1ql4_Adgrb3	C1QL4	C1ql4	Adgrb3					cellphonedb_uniprot;reactome;IUPHAR		C1ql4_Agrb3
Cd93_Ifngr1	Cd93_Ifngr1	Cd93	Cd93	Ifngr1					cellphonedb_Shilts screen - VALIDATED		C1qr1_Ingr1
C1ql1_Adgrb3	C1ql1_Adgrb3	C1ql1	C1ql1	Adgrb3					cellphonedb_uniprot;reactome;IUPHAR		C1qrf_Agrb3
C1QTNF5_MFRP	C1QTNF5_MFRP	C1QTNF5	C1qtnf5	Mfrp					celltalkdb_21810984,17122143		C1qtnf5_Mfrp
C3_C3AR1	C3_C3AR1	C3	C3	C3ar1					celltalkdb_28928734		C3_C3ar1
C3_C5AR2	C3_C5AR2	C3	C3	C5ar2					celltalkdb_19025110		C3_C5ar2
C3_CD19	C3_CD19	C3	C3	Cd19					celltalkdb_15454921,1702139,11120817		C3_Cd19
C3_CD46	C3_CD46	C3	C3	Cd46					celltalkdb_12640142		C3_Cd46
C3_CD55	C3_CD55	C3	C3	Cd55					celltalkdb_15536079		C3_Cd55
C3_CD81	C3_CD81	C3	C3	Cd81					celltalkdb_7542009,15886112		C3_Cd81
C3_CR2	C3_CR2	C3	C3	Cr2					celltalkdb_1386093,30534123,30513451,9596584		C3_Cr2
C3_ITGAM	C3_ITGAM	C3	C3	Itgam					celltalkdb_9529329		C3_Itgam
C3_ITGB2	C3_ITGB2	C3	C3	Itgb2					celltalkdb_7429548,6915077		C3_Itgb2
C3_LRP1	C3_LRP1	C3	C3	Lrp1					celltalkdb_10608878		C3_Lrp1
CADH1_KLRG1	CADH1_KLRG1	Cdh1	Cdh1	Klrg1					cellphonedb_PMC3030123		Cadh1_Klrg1
Cdh2_Cdh2	Cdh2_Cdh2	Cdh2	Cdh2	Cdh2					cellphonedb_uniprot		Cadh2_Cadh2
CADH2_FCER2	CADH2_FCER2	Cdh2	Cdh2	Fcer2					cellphonedb_Shilts screen - VALIDATED		Cadh2_Fcer2
Cdh3_Cdh3	Cdh3_Cdh3	Cdh3	Cdh3	Cdh3					cellphonedb_uniprot		Cadh3_Cadh3
Cdh5_Cdh5	Cdh5_Cdh5	Cdh5	Cdh5	Cdh5					cellphonedb_uniprot		Cadh5_Cadh5
Cdh6_Cdh6	Cdh6_Cdh6	Cdh6	Cdh6	Cdh6					cellphonedb_uniprot		Cadh6_Cadh6
Cdh7_Cdh7	Cdh7_Cdh7	Cdh7	Cdh7	Cdh7					cellphonedb_uniprot		Cadh7_Cadh7
CADM1_CADM1	CADM1_CADM1	CADM1	Cadm1	Cadm1					cellphonedb_PMID:24503895		Cadm1_Cadm1
Cadm1_Nectin3	Cadm1_Nectin3	CADM1	Cadm1	Nectin3					cellphonedb_uniprot		Cadm1_Pvrl3
CADM3_CADM1	CADM3_CADM1	CADM3	Cadm3	Cadm1					cellphonedb_uniprot		Cadm3_Cadm1
CADM3_CADM4	CADM3_CADM4	CADM3	Cadm3	Cadm4					cellphonedb_uniprot		Cadm3_Cadm4
Cadm3_Epb41l1	Cadm3_Epb41l1	CADM3	Cadm3	Epb41l1					cellphonedb_uniprot		Cadm3_E41l1
Cadm3_Nectin3	Cadm3_Nectin3	CADM3	Cadm3	Nectin3					cellphonedb_uniprot		Cadm3_Pvrl3
CALCA_CALCR	CALCA_CALCR	CALCA	Calca	Calcr					celltalkdb_2158663		Calca_Calcr
CALCA_CALCRL	CALCA_CALCRL	CALCA	Calca	Calcrl					celltalkdb_32219216		Calca_Calcrl
CALCB_CALCR	CALCB_CALCR	CALCB	Calcb	Calcr					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		Calcb_Calcr
CALC_CALCR	CALC_CALCR	Calca	Calca	Calcr					cellphonedb_uniprot;HMRbase;PMID:7476993		Calc_Calcr
CALM1_ADCY8	CALM1_ADCY8	CALM1	Calm1	Adcy8					celltalkdb_24071896		Calm1_Adcy8
CALM1_CACNA1C	CALM1_CACNA1C	CALM1	Calm1	Cacna1c					celltalkdb_19340532		Calm1_Cacna1c
CALM1_CNGA2	CALM1_CNGA2	CALM1	Calm1	Cnga2					celltalkdb_12626507		Calm1_Cnga2
CALM1_FAS	CALM1_FAS	CALM1	Calm1	Fas					celltalkdb_30003689		Calm1_Fas
CALM1_GRM4	CALM1_GRM4	CALM1	Calm1	Grm4					celltalkdb_19822743		Calm1_Grm4
CALM1_KCNN4	CALM1_KCNN4	CALM1	Calm1	Kcnn4					celltalkdb_32075037		Calm1_Kcnn4
CALM1_KCNQ1	CALM1_KCNQ1	CALM1	Calm1	Kcnq1					celltalkdb_16556866		Calm1_Kcnq1
CALM1_KCNQ3	CALM1_KCNQ3	CALM1	Calm1	Kcnq3					celltalkdb_12223552		Calm1_Kcnq3
CALM1_MIP	CALM1_MIP	CALM1	Calm1	Mip					celltalkdb_23893133		Calm1_Mip
CALM1_MYLK	CALM1_MYLK	CALM1	Calm1	Mylk					celltalkdb_14597710		Calm1_Mylk
CALM1_OPRM1	CALM1_OPRM1	CALM1	Calm1	Oprm1					celltalkdb_16446067		Calm1_Oprm1
CALM1_SCN10A	CALM1_SCN10A	CALM1	Calm1	Scn10a					celltalkdb_16598065		Calm1_Scn10a
CALM1_SCN4A	CALM1_SCN4A	CALM1	Calm1	Scn4a					celltalkdb_12967988		Calm1_Scn4a
CALM1_SELL	CALM1_SELL	CALM1	Calm1	Sell					celltalkdb_10677354		Calm1_Sell
CALM1_TRPC5	CALM1_TRPC5	CALM1	Calm1	Trpc5					celltalkdb_15987684		Calm1_Trpc5
CALM2_ADCY8	CALM2_ADCY8	CALM2	Calm2	Adcy8					celltalkdb_24071896		Calm2_Adcy8
CALM2_CACNA1C	CALM2_CACNA1C	CALM2	Calm2	Cacna1c					celltalkdb_19340532		Calm2_Cacna1c
CALM2_GRM7	CALM2_GRM7	CALM2	Calm2	Grm7					celltalkdb_10488094		Calm2_Grm7
CALM2_KCNQ3	CALM2_KCNQ3	CALM2	Calm2	Kcnq3					celltalkdb_12223552		Calm2_Kcnq3
CALM2_MYLK	CALM2_MYLK	CALM2	Calm2	Mylk					celltalkdb_1737757,14597710		Calm2_Mylk
CALM2_SCN10A	CALM2_SCN10A	CALM2	Calm2	Scn10a					celltalkdb_16598065		Calm2_Scn10a
CALM2_SCN4A	CALM2_SCN4A	CALM2	Calm2	Scn4a					celltalkdb_12967988		Calm2_Scn4a
CALM2_TRPC5	CALM2_TRPC5	CALM2	Calm2	Trpc5					celltalkdb_15987684		Calm2_Trpc5
CALM3_ADCY8	CALM3_ADCY8	CALM3	Calm3	Adcy8					celltalkdb_24071896		Calm3_Adcy8
CALM3_GRM7	CALM3_GRM7	CALM3	Calm3	Grm7					celltalkdb_10488094		Calm3_Grm7
CALM3_KCNQ3	CALM3_KCNQ3	CALM3	Calm3	Kcnq3					celltalkdb_12223552		Calm3_Kcnq3
CALM3_MYLK	CALM3_MYLK	CALM3	Calm3	Mylk					celltalkdb_14597710		Calm3_Mylk
CALM3_SCN10A	CALM3_SCN10A	CALM3	Calm3	Scn10a					celltalkdb_16598065		Calm3_Scn10a
CALM3_SCN4A	CALM3_SCN4A	CALM3	Calm3	Scn4a					celltalkdb_12967988		Calm3_Scn4a
CALM3_TRPC5	CALM3_TRPC5	CALM3	Calm3	Trpc5					celltalkdb_15987684		Calm3_Trpc5
CALML3_KCNQ1	CALML3_KCNQ1	CALML3	Calml3	Kcnq1					celltalkdb_26184980		Calml3_Kcnq1
CALR_LRP1	CALR_LRP1	CALR	Calr	Lrp1					celltalkdb_22045000,22234309		Calr_Lrp1
CALR_MPL	CALR_MPL	CALR	Calr	Mpl					celltalkdb_26951227,29288169,28741795		Calr_Mpl
CALR_SCARF1	CALR_SCARF1	CALR	Calr	Scarf1					celltalkdb_15371419		Calr_Scarf1
CAMP_P2RX7	CAMP_P2RX7	CAMP	Camp	P2rx7					celltalkdb_30847383		Camp_P2rx7
CATG_FPR1	CATG_FPR1	Ctsg	Ctsg	Fpr1					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		Catg_Fpr1
Ctsg_F2rl3	Ctsg_F2rl3	Ctsg	Ctsg	F2rl3					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		Catg_Par4
CCKN_CCKAR	CCKN_CCKAR	Cck	Cck	Cckar					cellphonedb_uniprot;HMRbase;reactome		Cckn_Cckar
Cck_Cckbr	Cck_Cckbr	Cck	Cck	Cckbr					cellphonedb_uniprot;HMRbase;reactome		Cckn_Gasr
CCK_CCKAR	CCK_CCKAR	CCK	Cck	Cckar					celltalkdb_10368033		Cck_Cckar
CCK_CCKBR	CCK_CCKBR	CCK	Cck	Cckbr					celltalkdb_10368033		Cck_Cckbr
CCL11_ACKR2	CCL11_ACKR2	CCL11	Ccl11	Ackr2					celltalkdb_9405404, cellphonedb_PMID:24218476		Ccl11_Ackr2
CCL11_ACKR4	CCL11_ACKR4	CCL11	Ccl11	Ackr4					celltalkdb_10734104		Ccl11_Ackr4
CCL11_CCR2	CCL11_CCR2	CCL11	Ccl11	Ccr2					celltalkdb_11264152		Ccl11_Ccr2
CCL11_CCR3	CCL11_CCR3	CCL11	Ccl11	Ccr3					celltalkdb_8687456,11892090, cellphonedb_PMID:24218476		Ccl11_Ccr3
CCL11_CCR5	CCL11_CCR5	CCL11	Ccl11	Ccr5					celltalkdb_11264152		Ccl11_Ccr5
CCL11_CXCR3	CCL11_CXCR3	CCL11	Ccl11	Cxcr3					celltalkdb_12884299		Ccl11_Cxcr3
CCL11_DPP4	CCL11_DPP4	CCL11	Ccl11	Dpp4					cellphonedb_PMID:24218476		Ccl11_Dpp4
CCL12_CCR2	CCL12_CCR2	CCL12	Ccl12	Ccr2					celltalkdb_10714678		Ccl12_Ccr2
CCL12_CCR4	CCL12_CCR4	CCL12	Ccl12	Ccr4					celltalkdb_29858743		Ccl12_Ccr4
CCL13_ACKR2	CCL13_ACKR2	CCL13	Ccl13	Ackr2					cellphonedb_PMID:24218476		Ccl13_Ackr2
CCL13_CCR2	CCL13_CCR2	CCL13	Ccl13	Ccr2					cellphonedb_PMID:24218476		Ccl13_Ccr2
CCL13_CCR3	CCL13_CCR3	CCL13	Ccl13	Ccr3					cellphonedb_PMID:24218476		Ccl13_Ccr3
CCL14_ACKR2	CCL14_ACKR2	CCL14	Ccl14	Ackr2					cellphonedb_PMID:24218476		Ccl14_Ackr2
CCL14_CCR1	CCL14_CCR1	CCL14	Ccl14	Ccr1					cellphonedb_PMID:24218476		Ccl14_Ccr1
CCL14_CCR3	CCL14_CCR3	CCL14	Ccl14	Ccr3					cellphonedb_PMID:24218476		Ccl14_Ccr3
CCL15_CCR1	CCL15_CCR1	CCL15	Ccl15	Ccr1					cellphonedb_uniprot		Ccl15_Ccr1
CCL15_CCR3	CCL15_CCR3	CCL15	Ccl15	Ccr3					cellphonedb_uniprot		Ccl15_Ccr3
CCL16_CCR1	CCL16_CCR1	CCL16	Ccl16	Ccr1					cellphonedb_PMID:24218476		Ccl16_Ccr1
CCL16_CCR2	CCL16_CCR2	CCL16	Ccl16	Ccr2					cellphonedb_PMID:24218476		Ccl16_Ccr2
CCL16_CCR8	CCL16_CCR8	CCL16	Ccl16	Ccr8					cellphonedb_uniprot;reactome		Ccl16_Ccr8
CCL16_HRH4	CCL16_HRH4	CCL16	Ccl16	Hrh4					cellphonedb_PMID:15265943		Ccl16_Hrh4
CCL17_ACKR1	CCL17_ACKR1	CCL17	Ccl17	Ackr1					celltalkdb_10699158		Ccl17_Ackr1
CCL17_ACKR2	CCL17_ACKR2	CCL17	Ccl17	Ackr2					celltalkdb_15067078,10699158		Ccl17_Ackr2
CCL17_CCR4	CCL17_CCR4	CCL17	Ccl17	Ccr4					celltalkdb_10508268,10699158, cellphonedb_PMID:24218476		Ccl17_Ccr4
CCL17_CCR8	CCL17_CCR8	CCL17	Ccl17	Ccr8					celltalkdb_12050190,10699158		Ccl17_Ccr8
CCL18_CCR8	CCL18_CCR8	CCL18	Ccl18	Ccr8					cellphonedb_PMID:24218476		Ccl18_Ccr8
CCL19_ACKR4	CCL19_ACKR4	CCL19	Ccl19	Ackr4					celltalkdb_11981810, cellphonedb_PMID:24218476		Ccl19_Ackr4
CCL19_CCR7	CCL19_CCR7	CCL19	Ccl19	Ccr7					celltalkdb_11342595, cellphonedb_PMID:24218476		Ccl19_Ccr7
CCL19_CCRL2	CCL19_CCRL2	CCL19	Ccl19	Ccrl2					cellphonedb_uniprot		Ccl19_Ccrl2
CCL19_CXCR3	CCL19_CXCR3	CCL19	Ccl19	Cxcr3					celltalkdb_21611855		Ccl19_Cxcr3
CCL1_CCR8	CCL1_CCR8	CCL1	Ccl1	Ccr8					celltalkdb_9469461,10699158,24218476, cellphonedb_PMID:24218476		Ccl1_Ccr8
CCL20_CCR6	CCL20_CCR6	CCL20	Ccl20	Ccr6					celltalkdb_24218476, cellphonedb_PMID:24218476		Ccl20_Ccr6
CCL20_CXCR3	CCL20_CXCR3	CCL20	Ccl20	Cxcr3					celltalkdb_10556837		Ccl20_Cxcr3
CCL21A_ACKR2	CCL21A_ACKR2	CCL21A	Ccl21a	Ackr2					celltalkdb_10706668		Ccl21a_Ackr2
CCL21A_CCR7	CCL21A_CCR7	CCL21A	Ccl21a	Ccr7					celltalkdb_28611158,10699158		Ccl21a_Ccr7
CCL21A_CXCR3	CCL21A_CXCR3	CCL21A	Ccl21a	Cxcr3					celltalkdb_10201891,10556837		Ccl21a_Cxcr3
CCL21B_CCR7	CCL21B_CCR7	CCL21B	Ccl21b	Ccr7					celltalkdb_18087238		Ccl21b_Ccr7
CCL21B_CXCR3	CCL21B_CXCR3	CCL21B	Ccl21b	Cxcr3					celltalkdb_10201891,10556837		Ccl21b_Cxcr3
CCL21C_CCR7	CCL21C_CCR7	CCL21C	Ccl21c	Ccr7					celltalkdb_10072485		Ccl21c_Ccr7
CCL21C_CXCR3	CCL21C_CXCR3	CCL21C	Ccl21c	Cxcr3					celltalkdb_9653165,11225989		Ccl21c_Cxcr3
CCL21D_CCR7	CCL21D_CCR7	CCL21D	Ccl21d	Ccr7					celltalkdb_28275068		Ccl21d_Ccr7
CCL21D_CXCR3	CCL21D_CXCR3	CCL21D	Ccl21d	Cxcr3					celltalkdb_19401230		Ccl21d_Cxcr3
CCL21_ACKR4	CCL21_ACKR4	CCL21	Ccl21	Ackr4					cellphonedb_PMID:24218476		Ccl21_Ackr4
CCL21_CCR7	CCL21_CCR7	CCL21	Ccl21	Ccr7					cellphonedb_PMID:24218476		Ccl21_Ccr7
CCL22_ACKR2	CCL22_ACKR2	CCL22	Ccl22	Ackr2					celltalkdb_15067078,10699158		Ccl22_Ackr2
CCL22_CCR4	CCL22_CCR4	CCL22	Ccl22	Ccr4					celltalkdb_10508268,10699158,24218476, cellphonedb_PMID:24218476		Ccl22_Ccr4
CCL22_DPP4	CCL22_DPP4	CCL22	Ccl22	Dpp4					celltalkdb_24218476, cellphonedb_PMID:24218476		Ccl22_Dpp4
CCL23_CCR1	CCL23_CCR1	CCL23	Ccl23	Ccr1					cellphonedb_PMID:24218476		Ccl23_Ccr1
CCL23_FPR2	CCL23_FPR2	CCL23	Ccl23	Fpr2					cellphonedb_reactome		Ccl23_Fpr2
CCL24_ACKR2	CCL24_ACKR2	CCL24	Ccl24	Ackr2					celltalkdb_10699158		Ccl24_Ackr2
CCL24_CCR2	CCL24_CCR2	CCL24	Ccl24	Ccr2					celltalkdb_9365122		Ccl24_Ccr2
CCL24_CCR3	CCL24_CCR3	CCL24	Ccl24	Ccr3					celltalkdb_9365122, cellphonedb_PMID:24218476		Ccl24_Ccr3
CCL25_ACKR2	CCL25_ACKR2	CCL25	Ccl25	Ackr2					celltalkdb_23152546		Ccl25_Ackr2
CCL25_ACKR4	CCL25_ACKR4	CCL25	Ccl25	Ackr4					celltalkdb_25521433,29760193,19383822, cellphonedb_PMID:24218476		Ccl25_Ackr4
CCL25_CCR9	CCL25_CCR9	CCL25	Ccl25	Ccr9					celltalkdb_10229797,10699158, cellphonedb_PMID:24218476		Ccl25_Ccr9
CCL26_CCR1	CCL26_CCR1	CCL26	Ccl26	Ccr1					cellphonedb_PMID:24218476		Ccl26_Ccr1
CCL26_CCR2	CCL26_CCR2	CCL26	Ccl26	Ccr2					celltalkdb_24218476, cellphonedb_PMID:24218476		Ccl26_Ccr2
CCL26_CCR3	CCL26_CCR3	CCL26	Ccl26	Ccr3					celltalkdb_29051319, cellphonedb_PMID:24218476		Ccl26_Ccr3
CCL26_CX3CR1	CCL26_CX3CR1	CCL26	Ccl26	Cx3cr1					celltalkdb_20974991		Ccl26_Cx3cr1
CCL27A_ACKR2	CCL27A_ACKR2	CCL27A	Ccl27a	Ackr2					celltalkdb_10725697		Ccl27a_Ackr2
CCL27A_CCR10	CCL27A_CCR10	CCL27A	Ccl27a	Ccr10					celltalkdb_11821900		Ccl27a_Ccr10
CCL27B_CCR10	CCL27B_CCR10	CCL27B	Ccl27b	Ccr10					celltalkdb_11821900		Ccl27b_Ccr10
CCL27_CCR10	CCL27_CCR10	CCL27	Ccl27	Ccr10					cellphonedb_PMID:24218476		Ccl27_Ccr10
CCL28_ACKR2	CCL28_ACKR2	CCL28	Ccl28	Ackr2					celltalkdb_28843907		Ccl28_Ackr2
CCL28_CCR10	CCL28_CCR10	CCL28	Ccl28	Ccr10					celltalkdb_10781587, cellphonedb_uniprot		Ccl28_Ccr10
CCL28_CCR3	CCL28_CCR3	CCL28	Ccl28	Ccr3					celltalkdb_12538707,10975800		Ccl28_Ccr3
CCL2_ACKR1	CCL2_ACKR1	CCL2	Ccl2	Ackr1					celltalkdb_31739217,10699158, cellphonedb_PMID:24218476		Ccl2_Ackr1
