"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"NODAL_ACVR1B_ACVR2A","NODAL_ACVR1B_ACVR2A","NODAL","NODAL","ACVR1B_ACVR2A_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","NODAL - (ACVR1B+ACVR2A)"
"NODAL_ACVR1C_ACVR2A","NODAL_ACVR1C_ACVR2A","NODAL","NODAL","ACVR1C_ACVR2A_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","NODAL - (ACVR1C+ACVR2A)"
"NODAL_ACVR1B_ACVR2B","NODAL_ACVR1B_ACVR2B","NODAL","NODAL","ACVR1B_ACVR2B_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","NODAL - (ACVR1B+ACVR2B)"
"NODAL_ACVR1C_ACVR2B","NODAL_ACVR1C_ACVR2B","NODAL","NODAL","ACVR1C_ACVR2B_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","NODAL - (ACVR1C+ACVR2B)"
"GDF1_ACVR1B_ACVR2A","GDF1_ACVR1B_ACVR2A","NODAL","GDF1","ACVR1B_ACVR2A_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","GDF1 - (ACVR1B+ACVR2A)"
"GDF1_ACVR1B_ACVR2B","GDF1_ACVR1B_ACVR2B","NODAL","GDF1","ACVR1B_ACVR2B_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","GDF1 - (ACVR1B+ACVR2B)"
"GDF1_ACVR1C_ACVR2A","GDF1_ACVR1C_ACVR2A","NODAL","GDF1","ACVR1C_ACVR2A_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","GDF1 - (ACVR1C+ACVR2A)"
"GDF1_ACVR1C_ACVR2B","GDF1_ACVR1C_ACVR2B","NODAL","GDF1","ACVR1C_ACVR2B_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","GDF1 - (ACVR1C+ACVR2B)"
"GDF3_ACVR1B_ACVR2A","GDF3_ACVR1B_ACVR2A","NODAL","GDF3","ACVR1B_ACVR2A_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","GDF3 - (ACVR1B+ACVR2A)"
"GDF3_ACVR1B_ACVR2B","GDF3_ACVR1B_ACVR2B","NODAL","GDF3","ACVR1B_ACVR2B_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","GDF3 - (ACVR1B+ACVR2B)"
"GDF3_ACVR1C_ACVR2A","GDF3_ACVR1C_ACVR2A","NODAL","GDF3","ACVR1C_ACVR2A_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","GDF3 - (ACVR1C+ACVR2A)"
"GDF3_ACVR1C_ACVR2B","GDF3_ACVR1C_ACVR2B","NODAL","GDF3","ACVR1C_ACVR2B_CFC1","NODAL agonist","NODAL antagonist","","","KEGG: hsa04350; PMID: 17287255","Secreted Signaling","GDF3 - (ACVR1C+ACVR2B)"
"INHBA_ACVR1B_ACVR2A","INHBA_ACVR1B_ACVR2A","ACTIVIN","INHBA","ACVR1B_ACVR2A","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04350","Secreted Signaling","INHBA - (ACVR1B+ACVR2A)"
"INHBA_ACVR1B_ACVR2B","INHBA_ACVR1B_ACVR2B","ACTIVIN","INHBA","ACVR1B_ACVR2B","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04351","Secreted Signaling","INHBA - (ACVR1B+ACVR2B)"
"INHBB_ACVR1B_ACVR2A","INHBB_ACVR1B_ACVR2A","ACTIVIN","INHBB","ACVR1B_ACVR2A","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04352","Secreted Signaling","INHBB - (ACVR1B+ACVR2A)"
"INHBB_ACVR1B_ACVR2B","INHBB_ACVR1B_ACVR2B","ACTIVIN","INHBB","ACVR1B_ACVR2B","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04353","Secreted Signaling","INHBB - (ACVR1B+ACVR2B)"
"INHBB_ACVR1C_ACVR2A","INHBB_ACVR1C_ACVR2A","ACTIVIN","INHBB","ACVR1C_ACVR2A","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04354","Secreted Signaling","INHBB - (ACVR1C+ACVR2A)"
"INHBB_ACVR1C_ACVR2B","INHBB_ACVR1C_ACVR2B","ACTIVIN","INHBB","ACVR1C_ACVR2B","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04355","Secreted Signaling","INHBB - (ACVR1C+ACVR2B)"
"INHBC_ACVR1B_ACVR2A","INHBC_ACVR1B_ACVR2A","ACTIVIN","INHBC","ACVR1B_ACVR2A","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04356","Secreted Signaling","INHBC - (ACVR1B+ACVR2A)"
"INHBC_ACVR1B_ACVR2B","INHBC_ACVR1B_ACVR2B","ACTIVIN","INHBC","ACVR1B_ACVR2B","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04357","Secreted Signaling","INHBC - (ACVR1B+ACVR2B)"
"INHBC_ACVR1C_ACVR2A","INHBC_ACVR1C_ACVR2A","ACTIVIN","INHBC","ACVR1C_ACVR2A","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04358","Secreted Signaling","INHBC - (ACVR1C+ACVR2A)"
"INHBC_ACVR1C_ACVR2B","INHBC_ACVR1C_ACVR2B","ACTIVIN","INHBC","ACVR1C_ACVR2B","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04359","Secreted Signaling","INHBC - (ACVR1C+ACVR2B)"
"INHBE_ACVR1B_ACVR2A","INHBE_ACVR1B_ACVR2A","ACTIVIN","INHBE","ACVR1B_ACVR2A","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04360","Secreted Signaling","INHBE - (ACVR1B+ACVR2A)"
"INHBE_ACVR1B_ACVR2B","INHBE_ACVR1B_ACVR2B","ACTIVIN","INHBE","ACVR1B_ACVR2B","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04361","Secreted Signaling","INHBE - (ACVR1B+ACVR2B)"
"INHBE_ACVR1C_ACVR2A","INHBE_ACVR1C_ACVR2A","ACTIVIN","INHBE","ACVR1C_ACVR2A","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04362","Secreted Signaling","INHBE - (ACVR1C+ACVR2A)"
"INHBE_ACVR1C_ACVR2B","INHBE_ACVR1C_ACVR2B","ACTIVIN","INHBE","ACVR1C_ACVR2B","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","KEGG: hsa04363","Secreted Signaling","INHBE - (ACVR1C+ACVR2B)"
"INHBABB_ACVR1B_ACVR2A","INHBABB_ACVR1B_ACVR2A","ACTIVIN","Activin AB","ACVR1B_ACVR2A","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","PMID: 2457849; PMID: 22991378","Secreted Signaling","INHBABB - (ACVR1B+ACVR2A)"
"INHBABB_ACVR1B_ACVR2B","INHBABB_ACVR1B_ACVR2B","ACTIVIN","Activin AB","ACVR1B_ACVR2B","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","PMID: 2457849; PMID: 22991378","Secreted Signaling","INHBABB - (ACVR1B+ACVR2B)"
"INHBABB_ACVR1C_ACVR2A","INHBABB_ACVR1C_ACVR2A","ACTIVIN","Activin AB","ACVR1C_ACVR2A","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","PMID: 2457849; PMID: 22991378","Secreted Signaling","INHBABB - (ACVR1C+ACVR2A)"
"INHB_ACVR1C_ACVR2B","INHB_ACVR1C_ACVR2B","ACTIVIN","Activin AB","ACVR1C_ACVR2B","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","PMID: 2457849; PMID: 22991378","Secreted Signaling","INHB - (ACVR1C+ACVR2B)"
"INHABA_ACVR2A","INHABA_ACVR2A","ACTIVIN","Inhibin A","ACVR2A","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","PMID: 15027884","Secreted Signaling","INHABA - ACVR2A"
"INHABB_ACVR2B","INHABB_ACVR2B","ACTIVIN","Inhibin B","ACVR2B","","ACTIVIN antagonist","","ACTIVIN inhibition receptor","PMID: 15027884","Secreted Signaling","INHABB - ACVR2B"
"WNT1_FZD1_LRP5","WNT1_FZD1_LRP5","WNT","WNT1","FZD1_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT1 - (FZD1+LRP5)"
"WNT1_FZD10_LRP5","WNT1_FZD10_LRP5","WNT","WNT1","FZD10_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT1 - (FZD10+LRP5)"
"WNT1_FZD2_LRP5","WNT1_FZD2_LRP5","WNT","WNT1","FZD2_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT1 - (FZD2+LRP5)"
"WNT1_FZD3_LRP5","WNT1_FZD3_LRP5","WNT","WNT1","FZD3_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT1 - (FZD3+LRP5)"
"WNT1_FZD4_LRP5","WNT1_FZD4_LRP5","WNT","WNT1","FZD4_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT1 - (FZD4+LRP5)"
"WNT1_FZD5_LRP5","WNT1_FZD5_LRP5","WNT","WNT1","FZD5_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT1 - (FZD5+LRP5)"
"WNT1_FZD6_LRP5","WNT1_FZD6_LRP5","WNT","WNT1","FZD6_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT1 - (FZD6+LRP5)"
"WNT1_FZD7_LRP5","WNT1_FZD7_LRP5","WNT","WNT1","FZD7_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT1 - (FZD7+LRP5)"
"WNT1_FZD8_LRP5","WNT1_FZD8_LRP5","WNT","WNT1","FZD8_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT1 - (FZD8+LRP5)"
"WNT1_FZD9_LRP5","WNT1_FZD9_LRP5","WNT","WNT1","FZD9_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT1 - (FZD9+LRP5)"
"WNT10A_FZD1_LRP5","WNT10A_FZD1_LRP5","WNT","WNT10A","FZD1_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10A - (FZD1+LRP5)"
"WNT10A_FZD10_LRP5","WNT10A_FZD10_LRP5","WNT","WNT10A","FZD10_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10A - (FZD10+LRP5)"
"WNT10A_FZD2_LRP5","WNT10A_FZD2_LRP5","WNT","WNT10A","FZD2_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10A - (FZD2+LRP5)"
"WNT10A_FZD3_LRP5","WNT10A_FZD3_LRP5","WNT","WNT10A","FZD3_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10A - (FZD3+LRP5)"
"WNT10A_FZD4_LRP5","WNT10A_FZD4_LRP5","WNT","WNT10A","FZD4_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10A - (FZD4+LRP5)"
"WNT10A_FZD5_LRP5","WNT10A_FZD5_LRP5","WNT","WNT10A","FZD5_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10A - (FZD5+LRP5)"
"WNT10A_FZD6_LRP5","WNT10A_FZD6_LRP5","WNT","WNT10A","FZD6_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10A - (FZD6+LRP5)"
"WNT10A_FZD7_LRP5","WNT10A_FZD7_LRP5","WNT","WNT10A","FZD7_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10A - (FZD7+LRP5)"
"WNT10A_FZD8_LRP5","WNT10A_FZD8_LRP5","WNT","WNT10A","FZD8_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10A - (FZD8+LRP5)"
"WNT10A_FZD9_LRP5","WNT10A_FZD9_LRP5","WNT","WNT10A","FZD9_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10A - (FZD9+LRP5)"
"WNT10B_FZD1_LRP5","WNT10B_FZD1_LRP5","WNT","WNT10B","FZD1_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10B - (FZD1+LRP5)"
"WNT10B_FZD10_LRP5","WNT10B_FZD10_LRP5","WNT","WNT10B","FZD10_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10B - (FZD10+LRP5)"
"WNT10B_FZD2_LRP5","WNT10B_FZD2_LRP5","WNT","WNT10B","FZD2_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10B - (FZD2+LRP5)"
"WNT10B_FZD3_LRP5","WNT10B_FZD3_LRP5","WNT","WNT10B","FZD3_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10B - (FZD3+LRP5)"
"WNT10B_FZD4_LRP5","WNT10B_FZD4_LRP5","WNT","WNT10B","FZD4_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10B - (FZD4+LRP5)"
"WNT10B_FZD5_LRP5","WNT10B_FZD5_LRP5","WNT","WNT10B","FZD5_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10B - (FZD5+LRP5)"
"WNT10B_FZD6_LRP5","WNT10B_FZD6_LRP5","WNT","WNT10B","FZD6_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10B - (FZD6+LRP5)"
"WNT10B_FZD7_LRP5","WNT10B_FZD7_LRP5","WNT","WNT10B","FZD7_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10B - (FZD7+LRP5)"
"WNT10B_FZD8_LRP5","WNT10B_FZD8_LRP5","WNT","WNT10B","FZD8_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10B - (FZD8+LRP5)"
"WNT10B_FZD9_LRP5","WNT10B_FZD9_LRP5","WNT","WNT10B","FZD9_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT10B - (FZD9+LRP5)"
"WNT16_FZD1_LRP5","WNT16_FZD1_LRP5","WNT","WNT16","FZD1_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT16 - (FZD1+LRP5)"
"WNT16_FZD10_LRP5","WNT16_FZD10_LRP5","WNT","WNT16","FZD10_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT16 - (FZD10+LRP5)"
"WNT16_FZD2_LRP5","WNT16_FZD2_LRP5","WNT","WNT16","FZD2_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT16 - (FZD2+LRP5)"
"WNT16_FZD3_LRP5","WNT16_FZD3_LRP5","WNT","WNT16","FZD3_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT16 - (FZD3+LRP5)"
"WNT16_FZD4_LRP5","WNT16_FZD4_LRP5","WNT","WNT16","FZD4_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT16 - (FZD4+LRP5)"
"WNT16_FZD5_LRP5","WNT16_FZD5_LRP5","WNT","WNT16","FZD5_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT16 - (FZD5+LRP5)"
"WNT16_FZD6_LRP5","WNT16_FZD6_LRP5","WNT","WNT16","FZD6_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT16 - (FZD6+LRP5)"
"WNT16_FZD7_LRP5","WNT16_FZD7_LRP5","WNT","WNT16","FZD7_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT16 - (FZD7+LRP5)"
"WNT16_FZD8_LRP5","WNT16_FZD8_LRP5","WNT","WNT16","FZD8_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT16 - (FZD8+LRP5)"
"WNT16_FZD9_LRP5","WNT16_FZD9_LRP5","WNT","WNT16","FZD9_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT16 - (FZD9+LRP5)"
"WNT2_FZD1_LRP5","WNT2_FZD1_LRP5","WNT","WNT2","FZD1_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2 - (FZD1+LRP5)"
"WNT2_FZD10_LRP5","WNT2_FZD10_LRP5","WNT","WNT2","FZD10_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2 - (FZD10+LRP5)"
"WNT2_FZD2_LRP5","WNT2_FZD2_LRP5","WNT","WNT2","FZD2_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2 - (FZD2+LRP5)"
"WNT2_FZD3_LRP5","WNT2_FZD3_LRP5","WNT","WNT2","FZD3_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2 - (FZD3+LRP5)"
"WNT2_FZD4_LRP5","WNT2_FZD4_LRP5","WNT","WNT2","FZD4_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2 - (FZD4+LRP5)"
"WNT2_FZD5_LRP5","WNT2_FZD5_LRP5","WNT","WNT2","FZD5_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2 - (FZD5+LRP5)"
"WNT2_FZD6_LRP5","WNT2_FZD6_LRP5","WNT","WNT2","FZD6_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2 - (FZD6+LRP5)"
"WNT2_FZD7_LRP5","WNT2_FZD7_LRP5","WNT","WNT2","FZD7_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2 - (FZD7+LRP5)"
"WNT2_FZD8_LRP5","WNT2_FZD8_LRP5","WNT","WNT2","FZD8_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2 - (FZD8+LRP5)"
"WNT2_FZD9_LRP5","WNT2_FZD9_LRP5","WNT","WNT2","FZD9_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2 - (FZD9+LRP5)"
"WNT2B_FZD1_LRP5","WNT2B_FZD1_LRP5","WNT","WNT2B","FZD1_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2B - (FZD1+LRP5)"
"WNT2B_FZD10_LRP5","WNT2B_FZD10_LRP5","WNT","WNT2B","FZD10_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2B - (FZD10+LRP5)"
"WNT2B_FZD2_LRP5","WNT2B_FZD2_LRP5","WNT","WNT2B","FZD2_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2B - (FZD2+LRP5)"
"WNT2B_FZD3_LRP5","WNT2B_FZD3_LRP5","WNT","WNT2B","FZD3_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2B - (FZD3+LRP5)"
"WNT2B_FZD4_LRP5","WNT2B_FZD4_LRP5","WNT","WNT2B","FZD4_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2B - (FZD4+LRP5)"
"WNT2B_FZD5_LRP5","WNT2B_FZD5_LRP5","WNT","WNT2B","FZD5_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2B - (FZD5+LRP5)"
"WNT2B_FZD6_LRP5","WNT2B_FZD6_LRP5","WNT","WNT2B","FZD6_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2B - (FZD6+LRP5)"
"WNT2B_FZD7_LRP5","WNT2B_FZD7_LRP5","WNT","WNT2B","FZD7_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2B - (FZD7+LRP5)"
"WNT2B_FZD8_LRP5","WNT2B_FZD8_LRP5","WNT","WNT2B","FZD8_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2B - (FZD8+LRP5)"
"WNT2B_FZD9_LRP5","WNT2B_FZD9_LRP5","WNT","WNT2B","FZD9_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT2B - (FZD9+LRP5)"
"WNT3_FZD1_LRP5","WNT3_FZD1_LRP5","WNT","WNT3","FZD1_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3 - (FZD1+LRP5)"
"WNT3_FZD10_LRP5","WNT3_FZD10_LRP5","WNT","WNT3","FZD10_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3 - (FZD10+LRP5)"
"WNT3_FZD2_LRP5","WNT3_FZD2_LRP5","WNT","WNT3","FZD2_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3 - (FZD2+LRP5)"
"WNT3_FZD3_LRP5","WNT3_FZD3_LRP5","WNT","WNT3","FZD3_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3 - (FZD3+LRP5)"
"WNT3_FZD4_LRP5","WNT3_FZD4_LRP5","WNT","WNT3","FZD4_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3 - (FZD4+LRP5)"
"WNT3_FZD5_LRP5","WNT3_FZD5_LRP5","WNT","WNT3","FZD5_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3 - (FZD5+LRP5)"
"WNT3_FZD6_LRP5","WNT3_FZD6_LRP5","WNT","WNT3","FZD6_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3 - (FZD6+LRP5)"
"WNT3_FZD7_LRP5","WNT3_FZD7_LRP5","WNT","WNT3","FZD7_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3 - (FZD7+LRP5)"
"WNT3_FZD8_LRP5","WNT3_FZD8_LRP5","WNT","WNT3","FZD8_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3 - (FZD8+LRP5)"
"WNT3_FZD9_LRP5","WNT3_FZD9_LRP5","WNT","WNT3","FZD9_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3 - (FZD9+LRP5)"
"WNT3A_FZD1_LRP5","WNT3A_FZD1_LRP5","WNT","WNT3A","FZD1_LRP5","WNT agonist","WNT antagonist","WNT activation receptor","WNT inhibition receptor","KEGG: hsa04310; PMID: 23209147","Secreted Signaling","WNT3A - (FZD1+LRP5)"
